Bug ID,Mutation Score,Condition Coverage,Bug Present
44,72.0,95.65217391304348,False
45,73.72262773722628,81.81818181818181,True
45,71.14093959731544,83.33333333333333,False
46,24.436741767764296,89.1891891891892,True
46,82.02443280977313,89.58333333333333,False
47,24.518388791593697,89.43661971830986,True
47,83.0155979202773,89.1891891891892,False
48,70.73170731707317,96.72222222222223,True
48,72.22222222222221,96.89473684210526,False
49,1.1111111111111112,76.3157894736842,True
49,56.222222222222214,78.94736842105263,False
50,59.589041095890416,96.89473684210526,True
50,71.54471544715447,96.72222222222223,False
51,70.73170731707317,98.11111111111111,True
51,72.6027397260274,96.89473684210526,False
52,6.019700839109814,95.08196721311475,True
52,89.46603705049037,95.08196721311475,False
53,26.52671755725191,92.98245614035088,True
53,83.14393939393939,93.22033898305085,False
55,19.053708439897697,62.5,True
55,77.49712973593572,62.0,False
56,0.0,82.3529411764706,True
56,79.08496732026144,90.625,False
57,0.0,89.42307692307692,True
57,59.55056179775281,89.42307692307692,False
58,0.0,62.06896551724138,True
58,66.66666666666666,62.06896551724138,False
60,18.248175182481752,77.77777777777777,True
60,82.39999999999999,100.0,False
61,0.0,91.66666666666667,True
61,83.07692307692308,91.66666666666667,False
62,0.0,61.111111111111114,True
62,49.29577464788733,56.25,False
63,27.322404371584703,91.70506912442396,True
63,74.1900054914882,92.28971962616822,False
64,74.73162675474813,91.0,True
64,79.69004893964112,91.17647058823529,False
65,51.24999999999999,93.33333333333333,True
65,83.33333333333334,92.85714285714286,False
66,42.4,94.82758620689656,True
66,90.33149171270718,96.42857142857143,False
67,0.0,82.3529411764706,True
67,57.67195767195767,82.3529411764706,False
68,63.51575456053068,90.81632653061224,True
68,80.84227910817506,91.0,False
69,0.0,90.0,True
69,82.91139240506328,90.0,False
70,0.0,83.33333333333333,True
70,75.0,83.33333333333333,False
71,84.13654618473896,96.93877551020408,True
71,85.54913294797689,96.93877551020408,False
72,65.19337016574586,90.74074074074075,True
72,74.58563535911603,92.5925925925926,False
73,66.85552407932012,90.38461538461539,True
73,74.30939226519338,88.88888888888889,False
74,82.07885304659499,94.44444444444444,True
74,82.89473684210526,94.82758620689656,False
75,0.0,77.08333333333333,True
75,58.333333333333336,77.08333333333333,False
76,77.96208530805687,90.74074074074075,True
76,83.9108910891089,91.37931034482759,False
77,6.600361663652802,55.02958579881657,True
77,71.86932849364791,87.79761904761905,False
78,52.352941176470594,74.0,True
78,49.0990990990991,75.0,False
79,81.26702997275204,97.0414201183432,True
79,81.26702997275204,97.0414201183432,False
80,47.86902286902287,84.26829268292683,True
80,56.21968121968122,82.8048780487805,False
81,47.79067752555883,81.09756097560975,True
81,55.232155232155236,81.34146341463415,False
82,0.0,94.44444444444444,True
82,82.53968253968253,94.44444444444444,False
83,62.0,7.608695652173913,True
83,79.73568281938326,7.446808510638298,False
84,0.0,100.0,True
84,81.33333333333333,100.0,False
85,64.51612903225806,86.36363636363636,True
85,67.74193548387096,81.81818181818181,False
86,77.91666666666667,98.33333333333333,True
86,83.75,100.0,False
87,62.30248306997742,6.666666666666667,True
87,79.51002227171492,7.608695652173913,False
88,60.9271523178808,6.382978723404255,True
88,79.45823927765237,6.666666666666667,False
89,0.0,96.875,True
89,74.69879518072288,97.05882352941177,False
90,0.0,96.875,True
90,74.69879518072288,96.875,False
91,48.91891891891892,92.22222222222223,True
91,73.80952380952381,92.22222222222223,False
92,33.98907103825137,86.57407407407408,True
92,74.23423423423424,87.90322580645162,False
93,34.002229654403564,86.19047619047619,True
93,74.53551912568305,86.57407407407408,False
94,35.88235294117647,86.0576923076923,True
94,74.3859649122807,86.19047619047619,False
95,50.68493150684932,100.0,True
95,80.24691358024691,100.0,False
96,48.760330578512395,94.11764705882354,True
96,82.85123966942149,94.11764705882354,False
97,61.53846153846154,86.95652173913044,True
97,73.35164835164835,85.18518518518519,False
98,23.014668689934243,83.39350180505416,True
98,64.69398077895802,83.39350180505416,False
99,33.61629881154499,97.72727272727273,True
99,80.63973063973064,98.14814814814815,False
100,85.625,100.0,True
100,86.25,100.0,False
101,0.0,83.0,True
101,71.51515151515152,82.4074074074074,False
102,0.547945205479452,79.06976744186046,True
102,80.86124401913875,91.30434782608695,False
103,35.36585365853659,92.85714285714286,True
103,56.25,88.88888888888889,False
104,79.88338192419825,92.5,True
104,83.38192419825073,92.5,False
105,0.0,94.44444444444444,True
105,89.171974522293,94.44444444444444,False
106,0.0,76.14285714285714,True
106,65.67164179104478,81.44444444444444,False
